"Fecha","Horas","O3","NO2","CO","SO2","PM.10","PM.2.5","Categoria_O3","Categoria_NO2","Categoria_CO","Categoria_SO2","Categoria_PM.10","Categoria_PM.2.5"
"01/01/2024","00:00",4,19,10,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"01/01/2024","01:00",6,16,11,4,83.482,58,"Buena","Buena","Buena","Buena","Regular","Regular"
"01/01/2024","02:00",5,17,12,4,83.482,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"01/01/2024","03:00",4,18,13,4,83.482,70,"Buena","Buena","Buena","Buena","Regular","Regular"
"01/01/2024","04:00",4,17,14,4,83.482,81,"Buena","Buena","Buena","Buena","Regular","Regular"
"01/01/2024","05:00",5,17,15,4,83.482,91,"Buena","Buena","Buena","Buena","Regular","Regular"
"01/01/2024","06:00",5,15,15,4,83.482,106,"Buena","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","07:00",6,12,14,4,83.482,112,"Buena","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","08:00",6,10,13,4,83.482,116,"Buena","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","09:00",12,10,13,4,83.482,120,"Buena","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","10:00",22,8,12,4,83.482,122,"Buena","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","11:00",31,6,11,4,83.482,122,"Buena","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","12:00",40,4,10,4,83.482,123,"Buena","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","13:00",53,5,8,4,83.482,123,"Regular","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","14:00",55,5,7,4,83.482,123,"Regular","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","15:00",44,4,6,4,83.482,124,"Buena","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","16:00",43,4,5,4,83.482,124,"Buena","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","17:00",39,4,4,4,83.482,125,"Buena","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","18:00",37,5,4,4,83.482,123,"Buena","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","19:00",36,6,4,4,83.482,123,"Buena","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","20:00",27,11,4,4,83.482,123,"Buena","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","21:00",11,20,5,4,83.482,124,"Buena","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","22:00",14,14,5,4,83.482,124,"Buena","Buena","Buena","Buena","Regular","Mala"
"01/01/2024","23:00",16,13,6,4,83.482,124,"Buena","Buena","Buena","Buena","Regular","Mala"
"02/01/2024","00:00",19,11,6,4,83.482,123,"Buena","Buena","Buena","Buena","Regular","Mala"
"02/01/2024","01:00",20,9,6,4,83.482,122,"Buena","Buena","Buena","Buena","Regular","Mala"
"02/01/2024","02:00",18,10,6,4,83.482,120,"Buena","Buena","Buena","Buena","Regular","Mala"
"02/01/2024","03:00",18,9,6,4,83.482,116,"Buena","Buena","Buena","Buena","Regular","Mala"
"02/01/2024","04:00",15,9,6,4,83.482,109,"Buena","Buena","Buena","Buena","Regular","Mala"
"02/01/2024","05:00",16,8,5,4,83.482,104,"Buena","Buena","Buena","Buena","Regular","Mala"
"02/01/2024","06:00",6,13,5,4,83.482,90,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","07:00",4,15,5,4,83.482,79,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","08:00",4,14,6,4,83.482,73,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","09:00",5,16,7,4,83.482,69,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","10:00",10,17,7,4,83.482,66,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","11:00",17,17,8,4,83.482,64,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","12:00",31,6,8,4,83.482,64,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","13:00",31,5,8,4,83.482,64,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","14:00",33,4,8,4,83.482,64,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","15:00",34,4,8,4,83.482,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","16:00",33,5,7,4,83.482,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","17:00",31,5,6,4,83.482,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","18:00",31,6,5,4,83.482,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","19:00",23,10,4,4,83.482,61,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","20:00",14,18,5,4,83.482,61,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","21:00",9,20,6,4,83.482,61,"Buena","Buena","Buena","Buena","Regular","Regular"
"02/01/2024","22:00",4,62,7,4,83.482,60,"Buena","Regular","Buena","Buena","Regular","Regular"
"02/01/2024","23:00",4,61,8,4,83.482,61,"Buena","Regular","Buena","Buena","Regular","Regular"
"03/01/2024","00:00",4,20,9,4,83.482,61,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","01:00",4,19,9,4,83.482,61,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","02:00",4,18,10,4,83.482,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","03:00",4,17,10,4,83.482,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","04:00",4,17,11,4,83.482,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","05:00",4,17,10,4,83.482,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","06:00",8,12,9,4,83.482,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","07:00",4,14,9,4,83.482,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","08:00",4,17,10,4,83.482,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","09:00",5,17,11,4,83.482,61,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","10:00",16,10,10,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","11:00",21,8,10,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","12:00",25,5,10,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","13:00",26,5,9,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","14:00",29,5,9,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","15:00",31,5,8,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","16:00",31,4,6,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","17:00",29,5,4,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","18:00",27,6,4,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","19:00",20,10,4,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","20:00",10,17,4,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","21:00",4,61,6,4,83.482,68.737,"Buena","Regular","Buena","Buena","Regular","Regular"
"03/01/2024","22:00",4,20,8,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"03/01/2024","23:00",3,18,9,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","00:00",4,17,10,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","01:00",11,11,10,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","02:00",18,5,10,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","03:00",13,8,10,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","04:00",10,11,9,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","05:00",11,9,8,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","06:00",7,11,6,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","07:00",4,13,5,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","08:00",4,14,5,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","09:00",9,11,6,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","10:00",17,5,6,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","11:00",19,5,6,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","12:00",20,4,6,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","13:00",21,4,6,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","14:00",24,4,6,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","15:00",26,4,5,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","16:00",26,4,4,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","17:00",27,5,3,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","18:00",26,7,3,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","19:00",19,10,3,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","20:00",16,11,3,4,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","21:00",16,10,4,2,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","22:00",9,14,4,2,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"04/01/2024","23:00",8,14,4,2,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/01/2024","00:00",16,8,4,2,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/01/2024","01:00",19,5,4,2,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/01/2024","02:00",19,4,4,2,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/01/2024","03:00",19,4,4,2,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/01/2024","04:00",18,4,3,2,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/01/2024","05:00",16,4,3,2,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/01/2024","06:00",15,4,3,2,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/01/2024","07:00",12,7,2,2,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/01/2024","08:00",11,8,2,2,83.482,68.737,"Buena","Buena","Buena","Buena","Regular","Regular"
"05/01/2024","09:00",12,8,3,2,83.482,29,"Buena","Buena","Buena","Buena","Regular","Buena"
"05/01/2024","10:00",14,7,3,2,83.482,29,"Buena","Buena","Buena","Buena","Regular","Buena"
"05/01/2024","11:00",19,4,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"05/01/2024","12:00",21,3,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"05/01/2024","13:00",21,4,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"05/01/2024","14:00",24,4,3,2,83.482,29,"Buena","Buena","Buena","Buena","Regular","Buena"
"05/01/2024","15:00",25,5.21,3,2,83.482,29,"Buena","Buena","Buena","Buena","Regular","Buena"
"05/01/2024","16:00",26,2,3,2,83.482,29,"Buena","Buena","Buena","Buena","Regular","Buena"
"05/01/2024","17:00",24,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"05/01/2024","18:00",22,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"05/01/2024","19:00",18,3,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"05/01/2024","20:00",11,4,3,2,83.482,29,"Buena","Buena","Buena","Buena","Regular","Buena"
"05/01/2024","21:00",11,3,4,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"05/01/2024","22:00",9,4,4,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"05/01/2024","23:00",14,3,4,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","00:00",16,2,4,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","01:00",13,2,4,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","02:00",14,2,4,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","03:00",14,2,4,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","04:00",14,2,4,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","05:00",14,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","06:00",12,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","07:00",11,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","08:00",9,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","09:00",11,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","10:00",13,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","11:00",17,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","12:00",19,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","13:00",20,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","14:00",21,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","15:00",23,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","16:00",24,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","17:00",24,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","18:00",24,2,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","19:00",17,3,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","20:00",14,3,3,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","21:00",14,3,3,2,83.482,29,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","22:00",7,4,4,2,83.482,29,"Buena","Buena","Buena","Buena","Regular","Buena"
"06/01/2024","23:00",4,4,5,2,83.482,29,"Buena","Buena","Buena","Buena","Regular","Buena"
"07/01/2024","00:00",4,4,5,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"07/01/2024","01:00",4,4,6,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"07/01/2024","02:00",4,4,6,2,83.482,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"07/01/2024","03:00",4,4,7,2,83.482,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"07/01/2024","04:00",4,4,7,2,83.482,42,"Buena","Buena","Buena","Buena","Regular","Buena"
"07/01/2024","05:00",3,4,8,4,83.482,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","06:00",3,3,8,2,83.482,54,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","07:00",4,3,8,2,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","08:00",4,3,7,2,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","09:00",6,4,8,4,83.482,57,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","10:00",8,4,8,4,83.482,58,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","11:00",12,4,7,4,83.482,60,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","12:00",20,3,7,4,83.482,60,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","13:00",23,2,6,4,83.482,60,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","14:00",24,2,6,4,83.482,60,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","15:00",24,2,5,4,83.482,60,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","16:00",24,2,5,4,83.482,60,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","17:00",22,2,4,4,83.482,60,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","18:00",26,2,4,4,83.482,60,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","19:00",22,3,3,4,83.482,60,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","20:00",15,4,4,4,83.482,61,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","21:00",10,5,4,4,83.482,61,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","22:00",4,6,5,4,83.482,61,"Buena","Buena","Buena","Buena","Regular","Regular"
"07/01/2024","23:00",4,5,7,4,83.482,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","00:00",6,4,7,4,83.482,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","01:00",4,4,8,4,83.482,61,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","02:00",7,4,8,4,83.482,63,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","03:00",8,3,8,4,83.482,61,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","04:00",11,3,7,4,83.482,60,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","05:00",9,3,7,4,83.482,60,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","06:00",4,4,6,4,83.482,60,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","07:00",4,4,6,4,83.482,58,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","08:00",4,4,7,4,83.482,58,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","09:00",4,5,9,4,83.482,58,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","10:00",13,4,10,4,83.482,58,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","11:00",21,2,9,4,83.482,58,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","12:00",20,2,9,4,83.482,58,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","13:00",21,2,9,4,83.482,57,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","14:00",23,2,9,4,83.482,57,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","15:00",22,2,8,4,83.482,57,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","16:00",26,2,6,4,83.482,57,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","17:00",22,2,4,4,83.482,58,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","18:00",19,2,3,4,83.482,58,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","19:00",14,2,3,4,83.482,58,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","20:00",14,3,3,4,83.482,57,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","21:00",14,2,4,4,83.482,57,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","22:00",12,2,4,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"08/01/2024","23:00",13,2,3,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"09/01/2024","00:00",13,2,3,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"09/01/2024","01:00",12,2,3,4,83.482,54,"Buena","Buena","Buena","Buena","Regular","Regular"
"09/01/2024","02:00",14,2,3,4,83.482,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"09/01/2024","03:00",16,1,3,4,83.482,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"09/01/2024","04:00",16,1,3,4,83.482,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"09/01/2024","05:00",16,1,3,4,83.482,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"09/01/2024","06:00",16,2,2,4,83.482,42,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","07:00",8,3,3,2,83.482,42,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","08:00",4,4,3,2,83.482,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","09:00",8,3,4,2,83.482,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","10:00",12,3,4,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","11:00",17,2,5,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","12:00",21,2,5,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","13:00",26,2,5,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","14:00",26,2,5,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","15:00",21,2,5,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","16:00",24,2,5,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","17:00",26,2,4,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","18:00",23,3,4,2,83.482,33,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","19:00",19,3,4,2,83.482,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","20:00",14,4,4,2,83.482,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","21:00",6,5,5,2,83.482,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","22:00",4,5,6,2,83.482,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"09/01/2024","23:00",4,5,8,4,83.482,42,"Buena","Buena","Buena","Buena","Regular","Buena"
"10/01/2024","00:00",4,5,8,4,83.482,42,"Buena","Buena","Buena","Buena","Regular","Buena"
"10/01/2024","01:00",4,5,9,4,83.482,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","02:00",6,4,9,4,83.482,54,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","03:00",8,4,9,4,83.482,54,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","04:00",16,2,9,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","05:00",16,2,8,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","06:00",16,2,6,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","07:00",10,3,5,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","08:00",9,4,5,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","09:00",14,3,4,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","10:00",17,2,4,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","11:00",20,2,4,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","12:00",23,2,4,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","13:00",26,2,4,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","14:00",26.223,5.21,4,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","15:00",29,2,4,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","16:00",29,2,4,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","17:00",26,2,3,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","18:00",23,2,3,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","19:00",16,3,4,4,83.482,54,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","20:00",8,4,4,4,83.482,54,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","21:00",6,4,5,4,83.482,54,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","22:00",9,4,5,4,83.482,54,"Buena","Buena","Buena","Buena","Regular","Regular"
"10/01/2024","23:00",9,4,6,4,83.482,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","00:00",15,3,6,4,83.482,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","01:00",16,2,6,4,83.482,42,"Buena","Buena","Buena","Buena","Regular","Buena"
"11/01/2024","02:00",11,3,6,4,83.482,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"11/01/2024","03:00",8,3,5,4,83.482,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"11/01/2024","04:00",5,4,5,4,83.482,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"11/01/2024","05:00",4,4,4,4,83.482,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"11/01/2024","06:00",4,4,5,4,83.482,38,"Buena","Buena","Buena","Buena","Regular","Buena"
"11/01/2024","07:00",4,4,5,4,83.482,42,"Buena","Buena","Buena","Buena","Regular","Buena"
"11/01/2024","08:00",4,4,6,4,83.482,42,"Buena","Buena","Buena","Buena","Regular","Buena"
"11/01/2024","09:00",5,4,8,4,83.482,52,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","10:00",7,5,9,4,83.482,54,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","11:00",16,4,9,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","12:00",26,2,10,4,83.482,57,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","13:00",26,2,9,4,83.482,57,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","14:00",26,2,9,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","15:00",27,2,8,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","16:00",26,2,7,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","17:00",29,2,5,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","18:00",25,2,4,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","19:00",19,3,4,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","20:00",13,4,4,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","21:00",6,5,4,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","22:00",9,4,5,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"11/01/2024","23:00",9,4,5,4,83.482,55,"Buena","Buena","Buena","Buena","Regular","Regular"
"12/01/2024","00:00",19,3,5,4,83.482,57,"Buena","Buena","Buena","Buena","Regular","Regular"
